Post Url,Likes,"Comments,collections",shares,Views,Post Date,selfkoc,video_id
https://www.tiktok.com/@demps.8i/video/7444214346525265198,0,0,0,375,2024-12-03,@demps.8i,7444214346525265198
https://www.tiktok.com/@neakasamagic1/video/7444195685047536939,3,0,0,642,2024-12-03,@neakasamagic1,7444195685047536939
https://www.tiktok.com/@neakasamagic1/video/7444012477408546094,6,0,3,1398,2024-12-03,@neakasamagic1,7444012477408546094
https://www.tiktok.com/@demps.8i/video/7443821079140879662,5,0,0,804,2024-12-02,@demps.8i,7443821079140879662
https://www.tiktok.com/@neakasamagic1/video/7443625289243987230,2,0,0,679,2024-12-02,@neakasamagic1,7443625289243987230
https://www.tiktok.com/@demps.8i/video/7443468428637195551,0,0,0,288,2024-12-01,@demps.8i,7443468428637195551
https://www.tiktok.com/@neakasamagic1/video/7442703429081795871,8,0,1,1023,2024-11-29,@neakasamagic1,7442703429081795871
https://www.tiktok.com/@neakasamagic1/video/7442348828172324126,6,0,2,910,2024-11-28,@neakasamagic1,7442348828172324126
https://www.tiktok.com/@demps.8i/video/7441975725554502942,17,0,2,5294,2024-11-27,@demps.8i,7441975725554502942
https://www.tiktok.com/@demps.8i/video/7441621676418239775,4,0,1,834,2024-11-27,@demps.8i,7441621676418239775
https://www.tiktok.com/@neakasamagic1/video/7441966869952630047,1,0,0,653,2024-11-27,@neakasamagic1,7441966869952630047
https://www.tiktok.com/@neakasamagic1/video/7441613816036642079,10,0,3,834,2024-11-26,@neakasamagic1,7441613816036642079
https://www.tiktok.com/@neakasamagic1/video/7441233504777686303,1,0,0,872,2024-11-25,@neakasamagic1,7441233504777686303
https://www.tiktok.com/@neakasamagic1/video/7440894468850502943,9,1,0,713,2024-11-25,@neakasamagic1,7440894468850502943
https://www.tiktok.com/@neakasamagic1/video/7440127721847393567,1,0,0,406,2024-11-22,@neakasamagic1,7440127721847393567
https://www.tiktok.com/@neakasamagic1/video/7439380352671485214,2,0,1,1230,2024-11-20,@neakasamagic1,7439380352671485214
https://www.tiktok.com/@neakasamagic1/video/7439174041069538591,13,1,0,769,2024-11-20,@neakasamagic1,7439174041069538591
https://www.tiktok.com/@neakasamagic1/video/7439014723812625695,4,0,0,399,2024-11-19,@neakasamagic1,7439014723812625695
https://www.tiktok.com/@neakasamagic1/video/7438570952864042271,21,0,0,1167,2024-11-18,@neakasamagic1,7438570952864042271
https://www.tiktok.com/@neakasamagic1/video/7438255179771825439,5,0,1,831,2024-11-17,@neakasamagic1,7438255179771825439
https://www.tiktok.com/@neakasamagic1/video/7437527935831084319,5,0,0,841,2024-11-15,@neakasamagic1,7437527935831084319
https://www.tiktok.com/@neakasamagic1/video/7437158322853170463,16,4,3,1638,2024-11-14,@neakasamagic1,7437158322853170463
https://www.tiktok.com/@neakasamagic1/video/7436760359039454495,2,0,0,388,2024-11-13,@neakasamagic1,7436760359039454495
https://www.tiktok.com/@neakasamagic1/video/7436408188318092575,19,0,4,2138,2024-11-12,@neakasamagic1,7436408188318092575
https://www.tiktok.com/@neakasamagic1/video/7436040552887389470,10,0,1,751,2024-11-11,@neakasamagic1,7436040552887389470
https://www.tiktok.com/@neakasamagic1/video/7435702591834557726,12,0,1,1056,2024-11-11,@neakasamagic1,7435702591834557726
https://www.tiktok.com/@neakasamagic1/video/7434939944411368734,34,0,2,4038,2024-11-09,@neakasamagic1,7434939944411368734
https://www.tiktok.com/@neakasamagic1/video/7434507261625601311,2,0,0,790,2024-11-07,@neakasamagic1,7434507261625601311
https://www.tiktok.com/@neakasamagic1/video/7434233034452307230,7,1,1,1682,2024-11-07,@neakasamagic1,7434233034452307230
https://www.tiktok.com/@neakasamagic1/video/7433979042220608798,3,0,0,804,2024-11-06,@neakasamagic1,7433979042220608798
https://www.tiktok.com/@neakasamagic1/video/7433819469497093406,7,0,1,2408,2024-11-05,@neakasamagic1,7433819469497093406
https://www.tiktok.com/@neakasamagic1/video/7433412871683329310,2,0,1,655,2024-11-04,@neakasamagic1,7433412871683329310
https://www.tiktok.com/@neakasamagic1/video/7433093707655548191,5,0,0,691,2024-11-04,@neakasamagic1,7433093707655548191
https://www.tiktok.com/@neakasamagic1/video/7432364347583712542,8,1,2,848,2024-11-02,@neakasamagic1,7432364347583712542
https://www.tiktok.com/@neakasamagic1/video/7431764733318941982,16,0,2,953,2024-10-31,@neakasamagic1,7431764733318941982
https://www.tiktok.com/@neakasamagic1/video/7431389725207891231,3,0,0,665,2024-10-30,@neakasamagic1,7431389725207891231
https://www.tiktok.com/@neakasamagic1/video/7431238934522268958,13,1,4,843,2024-10-30,@neakasamagic1,7431238934522268958
https://www.tiktok.com/@neakasamagic1/video/7430854066378378527,14,1,2,1423,2024-10-28,@neakasamagic1,7430854066378378527
https://www.tiktok.com/@neakasamagic1/video/7430505347279850782,38,1,7,1941,2024-10-28,@neakasamagic1,7430505347279850782
https://www.tiktok.com/@neakasamagic1/video/7429751122342006046,84,0,2,4451,2024-10-26,@neakasamagic1,7429751122342006046
https://www.tiktok.com/@neakasamagic1/video/7429345030667635999,7,0,1,2018,2024-10-24,@neakasamagic1,7429345030667635999
https://www.tiktok.com/@neakasamagic1/video/7428991571980422430,6,0,2,747,2024-10-23,@neakasamagic1,7428991571980422430
https://www.tiktok.com/@neakasamagic1/video/7428816156141636895,38,0,3,960,2024-10-23,@neakasamagic1,7428816156141636895
https://www.tiktok.com/@neakasamagic1/video/7428249620578454815,63,0,10,10700,2024-10-21,@neakasamagic1,7428249620578454815
https://www.tiktok.com/@neakasamagic1/video/7427915400085638430,8,0,0,400,2024-10-21,@neakasamagic1,7427915400085638430
https://www.tiktok.com/@neakasamagic1/video/7427152003416984863,15,0,1,830,2024-10-19,@neakasamagic1,7427152003416984863
https://www.tiktok.com/@neakasamagic1/video/7426790838086290719,34,0,10,3145,2024-10-18,@neakasamagic1,7426790838086290719
https://www.tiktok.com/@demps.8i/video/7454949620523765035,5,2,0,335,2024-10-21,@demps.8i,7454949620523765035
https://www.tiktok.com/@demps.8i/video/7445494259412716846,3,0,2,402,2024-10-21,@demps.8i,7445494259412716846
https://www.tiktok.com/@eeds1u/video/7473865088676465962,42,0,4,908,2024-10-19,@eeds1u,7473865088676465962
https://www.tiktok.com/@obadia.goodman/video/7480216155312016686,47,0,0,1688,2024-10-18,,7480216155312016686
